Date,Close,Open,High,Low,Volume,Up&Down,Rate
2005-07-12,13850,13550,14150,13350,303910,550,4.135338346
2005-07-13,13550,13850,13950,13350,131982,-300,-2.166064982
2005-07-14,13450,13600,13750,13350,115800,-100,-0.73800738
2005-07-15,14000,13500,14000,13450,3028649,550,4.089219331
2005-07-18,14800,14250,14800,13900,462351,800,5.714285714
2005-07-19,15200,14800,15400,14700,483172,400,2.702702703
2005-07-20,14600,15400,15400,14300,323100,-600,-3.947368421
2005-07-21,15300,14700,15550,14300,679638,700,4.794520548
2005-07-22,14400,14250,14750,13700,1087286,-900,-5.882352941
2005-07-25,14800,14200,14850,13900,474700,400,2.777777778
2005-07-26,14700,14900,14950,14550,205340,-100,-0.675675676
2005-07-27,14900,14600,15050,14300,269800,200,1.360544218
2005-07-28,17100,15150,17100,15100,757920,2200,14.76510067
2005-07-29,16000,17500,18200,16000,901593,-1100,-6.432748538
2005-08-01,16600,16000,16900,15800,374684,600,3.75
2005-08-02,16700,16600,17150,16600,237570,100,0.602409639
2005-08-03,16200,16700,16900,16000,471900,-500,-2.994011976
2005-08-04,15900,16250,16650,15600,140531,-300,-1.851851852
2005-08-05,15600,15600,15800,15450,180457,-300,-1.886792453
2005-08-08,15400,15050,15750,15050,111745,-200,-1.282051282
2005-08-09,15600,15150,15750,15150,150080,200,1.298701299
2005-08-10,15350,15650,15650,15200,228675,-250,-1.602564103
2005-08-11,15850,15300,16100,15150,363706,500,3.25732899
2005-08-12,16450,16100,16550,15850,258630,600,3.785488959
2005-08-16,15300,16250,16250,15250,380581,-1150,-6.990881459
2005-08-17,15150,15050,15300,14700,284212,-150,-0.980392157
2005-08-18,15000,15300,15400,14850,302122,-150,-0.99009901
2005-08-19,14900,14900,15150,14800,149770,-100,-0.666666667
2005-08-22,15800,14800,15800,14400,285509,900,6.040268456
2005-08-23,15950,15950,16000,15500,153441,150,0.949367089
2005-08-24,15800,16000,16000,15450,126633,-150,-0.940438871
2005-08-25,16850,15950,17000,15850,497630,1050,6.64556962
2005-08-26,17000,16850,17450,16750,364930,150,0.890207715
2005-08-29,17000,16600,17050,16350,159702,0,0
2005-08-30,17300,17400,17600,16750,181020,300,1.764705882
2005-08-31,16950,17300,17350,16700,117630,-350,-2.023121387
2005-09-01,16650,16900,16900,16500,126000,-300,-1.769911504
2005-09-02,16750,16850,16950,16550,89940,100,0.600600601
2005-09-05,16550,16750,16800,16250,73630,-200,-1.194029851
2005-09-06,16500,16500,16900,16500,73359,-50,-0.302114804
2005-09-07,17450,16650,17450,16600,187979,950,5.757575758
2005-09-08,17200,17700,17950,17200,193494,-250,-1.432664756
2005-09-09,17500,17200,17700,17000,81623,300,1.744186047
2005-09-12,17650,17800,17800,17250,91700,150,0.857142857
2005-09-13,17500,17400,17700,16950,125159,-150,-0.849858357
2005-09-14,17800,17400,18400,17400,120836,300,1.714285714
2005-09-15,17250,17800,17850,17250,60578,-550,-3.08988764
2005-09-16,17600,17250,17600,17200,54470,350,2.028985507
2005-09-20,18700,17750,18800,17600,197439,1100,6.25
2005-09-21,18400,18350,18700,18150,125310,-300,-1.604278075
2005-09-22,18900,18150,19000,18000,118698,500,2.717391304
2005-09-23,18400,18700,19000,18100,91770,-500,-2.645502646
2005-09-26,18650,18350,18650,18000,109248,250,1.358695652
2005-09-27,18600,18600,18650,18200,56900,-50,-0.268096515
2005-09-28,19150,18400,19150,18300,145380,550,2.956989247
2005-09-29,19800,18900,20500,18900,173507,650,3.394255875
2005-09-30,19600,19800,19800,19150,77665,-200,-1.01010101
2005-10-04,19800,19500,19900,19400,109276,200,1.020408163
2005-10-05,19500,19800,20450,19350,138392,-300,-1.515151515
2005-10-06,18950,19150,19300,18650,120221,-550,-2.820512821
2005-10-07,18550,18800,19150,18450,104900,-400,-2.110817942
2005-10-10,18550,18500,18850,18050,142700,0,0
2005-10-11,18650,18200,18650,18200,121981,100,0.539083558
2005-10-12,18100,18700,18700,18100,137985,-550,-2.949061662
2005-10-13,18500,17850,18500,17550,129133,400,2.209944751
2005-10-14,17850,18150,18400,17600,88550,-650,-3.513513514
2005-10-17,17850,17500,18050,17500,65550,0,0
2005-10-18,18600,18100,18850,17900,189007,750,4.201680672
2005-10-19,18650,18500,19000,18000,81142,50,0.268817204
2005-10-20,18500,19000,19000,18000,75110,-150,-0.804289544
2005-10-21,19050,18100,19050,18100,106470,550,2.972972973
2005-10-24,19000,19100,19400,18550,85815,-50,-0.262467192
2005-10-25,18750,19250,19250,18400,83402,-250,-1.315789474
2005-10-26,18700,18400,18750,18350,43652,-50,-0.266666667
2005-10-27,18550,18400,18850,18050,84820,-150,-0.802139037
2005-10-28,18050,18500,18500,17600,110912,-500,-2.69541779
2005-10-31,18400,18350,18400,17850,53290,350,1.939058172
2005-11-01,19400,18250,19400,18200,123721,1000,5.434782609
2005-11-02,19700,19600,19900,19250,147909,300,1.546391753
2005-11-03,19500,19700,19900,19200,71260,-200,-1.015228426
2005-11-04,19450,19500,19550,19100,54242,-50,-0.256410256
2005-11-07,19100,19500,19600,18800,94250,-350,-1.799485861
2005-11-08,19650,19100,19700,19000,164390,550,2.879581152
2005-11-09,19650,19750,19950,19500,182962,0,0
2005-11-10,19900,19900,19900,19450,214850,250,1.272264631
2005-11-11,20250,19700,21250,19700,472566,350,1.75879397
2005-11-14,22900,20300,23250,20250,386310,2650,13.08641975
2005-11-15,25700,23200,26250,22500,766999,2800,12.22707424
2005-11-16,25850,25750,26000,24650,404768,150,0.583657588
2005-11-17,25900,26000,26400,25300,345863,50,0.193423598
2005-11-18,25600,25800,26300,25200,537882,-300,-1.158301158
2005-11-21,24850,25400,25600,24250,283822,-750,-2.9296875
2005-11-22,25950,24700,27000,24600,495370,1100,4.426559356
2005-11-23,29800,26000,29800,25950,1040026,3850,14.83622351
2005-11-24,31800,30100,33250,30050,864447,2000,6.711409396
2005-11-25,30400,31600,31600,29450,380333,-1400,-4.402515723
2005-11-28,28850,30000,30400,28850,349610,-1550,-5.098684211
2005-11-29,28500,28100,29450,27850,343718,-350,-1.213171577
2005-11-30,29750,28300,30800,28200,376301,1250,4.385964912
2005-12-01,29150,29800,30250,28750,162489,-600,-2.016806723
2005-12-02,28000,29400,29650,28000,374534,-1150,-3.945111492
2005-12-05,27900,27850,28800,27650,368283,-100,-0.357142857
2005-12-06,26800,28100,29200,26500,480656,-1100,-3.94265233
2005-12-07,26500,27100,28350,26500,447895,-300,-1.119402985
2005-12-08,27650,26800,27800,26650,381633,1150,4.339622642
2005-12-09,29400,27800,29400,27800,443310,1750,6.329113924
2005-12-12,30850,29900,31500,29000,452433,1450,4.931972789
2005-12-13,30850,30800,31250,29850,146750,0,0
2005-12-14,30700,31150,31200,29850,180562,-150,-0.486223663
2005-12-15,30700,30200,30700,29800,133442,0,0
2005-12-16,30100,30500,30500,28800,156880,-600,-1.954397394
2005-12-19,31200,29600,31400,29600,244062,1100,3.65448505
2005-12-20,34000,30850,34000,30600,423040,2800,8.974358974
2005-12-21,33800,33500,35100,33250,202467,-200,-0.588235294
2005-12-22,35000,34000,35800,33400,497699,1200,3.550295858
2005-12-23,34500,35650,35650,33150,184560,-500,-1.428571429
2005-12-26,33500,34500,34500,32850,159179,-1000,-2.898550725
2005-12-27,34100,32900,34500,32900,161292,600,1.791044776
2005-12-28,33450,33800,34700,33300,108670,-650,-1.906158358
2005-12-29,34000,33450,34750,33000,188370,550,1.644245142
2006-01-02,35600,34050,35600,33400,227500,1600,4.705882353
2006-01-03,34700,35150,35500,34400,140617,-900,-2.528089888
2006-01-04,33600,35400,35400,33400,210560,-1100,-3.170028818
2006-01-05,33400,33200,33600,31700,212931,-200,-0.595238095
2006-01-06,32700,33800,34200,32250,295170,-700,-2.095808383
2006-01-09,30200,32550,33200,29950,344278,-2500,-7.645259939
2006-01-10,29000,29900,30500,28850,386874,-1200,-3.973509934
2006-01-11,30200,29000,30200,28900,295338,1200,4.137931034
2006-01-12,29500,30500,30650,29500,278000,-700,-2.317880795
2006-01-13,29300,29000,29500,28200,327136,-200,-0.677966102
2006-01-16,31200,29500,31200,29400,332050,1900,6.484641638
2006-01-17,28900,31600,31700,28900,238710,-2300,-7.371794872
2006-01-18,27350,28650,28900,24600,534462,-1550,-5.363321799
2006-01-19,30750,27000,31200,26900,823329,3400,12.43144424
2006-01-20,28900,30900,31100,28400,339229,-1850,-6.016260163
2006-01-23,26000,27500,28000,24800,403530,-2900,-10.03460208
2006-01-24,26300,26300,27450,25800,171347,300,1.153846154
2006-01-25,26400,26500,27600,25100,184622,100,0.380228137
2006-01-26,29000,27300,29200,26000,299753,2600,9.848484848
2006-01-27,29550,29900,30550,28550,358263,550,1.896551724
2006-01-31,30150,29550,30700,29150,415641,600,2.030456853
2006-02-01,28500,29700,30000,28500,153719,-1650,-5.472636816
2006-02-02,29350,28950,29350,27300,169603,850,2.98245614
2006-02-03,27450,28550,28600,27150,113520,-1900,-6.473594549
2006-02-06,27000,26500,27600,26050,262227,-450,-1.639344262
2006-02-07,27000,26950,27350,26600,103022,0,0
2006-02-08,26300,27150,28000,26300,121391,-700,-2.592592593
2006-02-09,26300,26700,26850,26150,82530,0,0
2006-02-10,26800,26200,26800,25500,169361,500,1.901140684
2006-02-13,27350,27200,28000,26700,221660,550,2.052238806
2006-02-14,27850,27350,27900,27300,78936,500,1.828153565
2006-02-15,27750,28400,28400,27500,95070,-100,-0.359066427
2006-02-16,28700,28000,28700,27800,158932,950,3.423423423
2006-02-17,30000,29400,30550,29200,389254,1300,4.529616725
2006-02-20,31500,30600,31650,29000,259280,1500,5
2006-02-21,33500,32100,33800,32100,485444,2000,6.349206349
2006-02-22,36000,33750,36300,33100,782480,2500,7.462686567
2006-02-23,37150,37000,40500,36000,721628,1150,3.194444444
2006-02-24,36000,37150,37350,34500,428645,-1150,-3.095558546
2006-02-27,35000,35200,35500,34350,155110,-1000,-2.777777778
2006-02-28,36500,35100,37200,35000,387760,1500,4.285714286
2006-03-02,35900,36600,36700,35150,78420,-600,-1.643835616
2006-03-03,33500,35250,35750,33250,278606,-2400,-6.685236769
2006-03-06,34800,33200,34950,32900,117090,1300,3.880597015
2006-03-07,33800,33500,34400,33300,115325,-1000,-2.873563218
2006-03-08,34700,33150,34900,33150,212755,900,2.662721893
2006-03-09,34550,35250,35400,34550,204532,-150,-0.432276657
2006-03-10,34100,34350,35000,33600,81366,-450,-1.302460203
2006-03-13,34300,33900,35300,33350,101465,200,0.586510264
2006-03-14,33700,34300,34500,32900,80420,-600,-1.749271137
2006-03-15,34800,33900,35200,33700,122947,1100,3.264094955
2006-03-16,36000,35700,37100,35500,384918,1200,3.448275862
2006-03-17,36800,36000,36950,34850,167371,800,2.222222222
2006-03-20,36650,37000,37250,36500,98740,-150,-0.407608696
2006-03-21,35500,36300,37000,35400,116450,-1150,-3.137789905
2006-03-22,33900,35000,35050,33900,183124,-1600,-4.507042254
2006-03-23,33450,34200,34400,31700,189410,-450,-1.327433628
2006-03-24,34400,32700,34600,32550,129720,950,2.840059791
2006-03-27,34500,34400,34900,33500,69570,100,0.290697674
2006-03-28,34000,34050,34600,33500,64721,-500,-1.449275362
2006-03-29,34000,33300,34100,33000,70240,0,0
2006-03-30,35450,34300,35450,34000,106130,1450,4.264705882
2006-03-31,36500,35550,36500,34950,153610,1050,2.961918195
2006-04-03,35550,36100,36600,35550,114811,-950,-2.602739726
2006-04-04,34100,35200,35650,33900,259101,-1450,-4.078762307
2006-04-05,34600,34200,35250,33800,312629,500,1.46627566
2006-04-06,33700,34500,34550,33700,202132,-900,-2.601156069
2006-04-07,34400,33600,34400,33150,165792,700,2.077151335
2006-04-10,33800,33900,34400,33800,92948,-600,-1.744186047
2006-04-11,32900,33300,33600,32750,174561,-900,-2.662721893
2006-04-12,32750,32300,33350,32150,230604,-150,-0.455927052
2006-04-13,33300,33150,34000,33050,180141,550,1.679389313
2006-04-14,36050,33400,36100,33400,554071,2750,8.258258258
2006-04-17,36000,36400,36500,35550,292583,-50,-0.138696255
2006-04-18,37300,36000,37700,35800,389410,1300,3.611111111
2006-04-19,36200,37900,37900,35500,267393,-1100,-2.949061662
2006-04-20,36300,36400,37000,35000,176529,100,0.276243094
2006-04-21,38900,36150,39450,36150,430749,2600,7.162534435
2006-04-24,38400,39300,39500,38400,183141,-500,-1.285347044
2006-04-25,38400,37900,39800,37550,186104,0,0
2006-04-26,38500,38400,38600,37750,166849,100,0.260416667
2006-04-27,37750,39000,40200,37550,245830,-750,-1.948051948
2006-04-28,35550,37400,37400,35500,206062,-2200,-5.82781457
2006-05-02,35000,35550,36200,34500,157445,-550,-1.547116737
2006-05-03,34400,35050,35800,34400,260672,-600,-1.714285714
2006-05-04,33900,34300,34950,33500,146682,-500,-1.453488372
2006-05-08,35550,34300,35750,34300,218102,1650,4.867256637
2006-05-09,35000,35850,35850,34700,142692,-550,-1.547116737
2006-05-10,35400,35100,35950,35100,137903,400,1.142857143
2006-05-11,35800,35200,35800,34800,140726,400,1.129943503
2006-05-12,34800,35200,35450,34450,110046,-1000,-2.793296089
2006-05-15,32900,34250,34250,32850,274164,-1900,-5.459770115
2006-05-16,31550,33600,33600,31550,178058,-1350,-4.103343465
2006-05-17,30950,31350,32000,30250,372222,-600,-1.901743265
2006-05-18,31550,29500,31700,27850,475812,600,1.938610662
2006-05-19,30800,30800,31500,30150,196276,-750,-2.377179081
2006-05-22,29400,30650,30850,29400,102900,-1400,-4.545454545
2006-05-23,29600,29550,30400,29550,97850,200,0.680272109
2006-05-24,30000,29600,30300,29300,110263,400,1.351351351
2006-05-25,29550,30200,30300,29550,105359,-450,-1.5
2006-05-26,30000,30250,30300,29500,84392,450,1.52284264
2006-05-29,30400,30200,30750,30100,77146,400,1.333333333
2006-05-30,29900,30300,30300,28500,99330,-500,-1.644736842
2006-06-01,29450,29500,29900,28800,86655,-450,-1.505016722
2006-06-02,30000,29750,30550,29000,114050,550,1.867572156
2006-06-05,29600,30400,30400,29500,64700,-400,-1.333333333
2006-06-07,27500,28950,29850,27500,157882,-2100,-7.094594595
2006-06-08,27500,27900,27900,26800,118173,0,0
2006-06-09,29000,28300,29950,27650,98521,1500,5.454545455
2006-06-12,28950,28600,29100,28300,42664,-50,-0.172413793
2006-06-13,26800,28800,28800,26800,100480,-2150,-7.426597582
2006-06-14,27000,26700,27400,25900,92477,200,0.746268657
2006-06-15,26450,27300,28500,26300,155790,-550,-2.037037037
2006-06-16,27350,27200,27600,27000,79592,900,3.402646503
2006-06-19,27000,27000,27450,26700,54380,-350,-1.279707495
2006-06-20,26300,26900,26900,25900,92773,-700,-2.592592593
2006-06-21,26100,26600,26700,25850,75417,-200,-0.760456274
2006-06-22,26900,26700,27500,26100,101140,800,3.0651341
2006-06-23,26700,26300,27300,26000,120717,-200,-0.743494424
2006-06-26,27000,26650,27050,26400,65840,300,1.123595506
2006-06-27,26850,27300,27400,26600,87660,-150,-0.555555556
2006-06-28,28000,26400,28000,25950,70751,1150,4.283054004
2006-06-29,29000,27650,29050,27450,145501,1000,3.571428571
2006-06-30,30400,29700,30500,29200,111030,1400,4.827586207
2006-07-03,30050,30000,30400,29850,40271,-350,-1.151315789
2006-07-04,29450,30500,30600,29450,63416,-600,-1.996672213
2006-07-05,29450,28400,29500,28100,75030,0,0
2006-07-06,30000,29050,30200,29050,273587,550,1.867572156
2006-07-07,32350,30350,32500,30000,267494,2350,7.833333333
2006-07-10,32800,31650,33350,31650,225544,450,1.391035549
2006-07-11,32000,32800,33300,31550,102633,-800,-2.43902439
2006-07-12,31600,32000,32450,31350,88021,-400,-1.25
2006-07-13,31100,31500,32200,31050,69010,-500,-1.582278481
2006-07-14,30950,31000,31250,30300,74950,-150,-0.482315113
2006-07-18,30800,30400,31000,30050,73460,-150,-0.484652666
2006-07-19,31300,30800,31900,30800,105051,500,1.623376623
2006-07-20,32000,32200,32300,31700,123301,700,2.236421725
2006-07-21,31600,31400,32450,31150,59942,-400,-1.25
2006-07-24,32200,31550,32450,30800,62034,600,1.898734177
2006-07-25,33500,32550,33850,32500,147040,1300,4.037267081
2006-07-26,34000,33550,34100,33400,104055,500,1.492537313
2006-07-27,33700,34000,34350,33150,119970,-300,-0.882352941
2006-07-28,34100,33300,34450,33300,73770,400,1.18694362
2006-07-31,33900,34450,34750,33800,52161,-200,-0.586510264
2006-08-01,33600,33600,34200,33500,97969,-300,-0.884955752
2006-08-02,33000,33600,33600,32800,52466,-600,-1.785714286
2006-08-03,33400,33300,33800,33150,75433,400,1.212121212
2006-08-04,33550,33700,33700,33150,74810,150,0.449101796
2006-08-07,33400,33650,33650,33300,86070,-150,-0.44709389
2006-08-08,33550,33400,33650,33150,54523,150,0.449101796
2006-08-09,33500,33500,33700,33150,95685,-50,-0.149031297
2006-08-10,33050,33200,33600,33050,76330,-450,-1.343283582
2006-08-11,32300,33500,33600,31700,62311,-750,-2.269288956
2006-08-14,31300,32350,32750,31300,71880,-1000,-3.095975232
2006-08-16,32450,31500,32700,31500,65470,1150,3.674121406
2006-08-17,33600,32500,34300,32500,90291,1150,3.543913713
2006-08-18,33950,33750,34100,33500,1057501,350,1.041666667
2006-08-21,32700,33800,33950,32500,47416,-1250,-3.681885125
2006-08-22,33700,33000,34200,33000,75950,1000,3.058103976
2006-08-23,33900,33550,34250,32850,55510,200,0.59347181
2006-08-24,34050,34000,35100,33800,100130,150,0.442477876
2006-08-25,34650,33500,34700,33400,92603,600,1.762114537
2006-08-28,34650,34600,34950,34000,30701,0,0
2006-08-29,35000,34650,35200,34450,73910,350,1.01010101
2006-08-30,36200,35500,36850,35000,173971,1200,3.428571429
2006-08-31,36100,36400,37300,36000,90530,-100,-0.276243094
2006-09-01,35600,36000,36300,35350,73421,-500,-1.385041551
2006-09-04,35250,36500,36500,35250,44462,-350,-0.983146067
2006-09-05,35300,35100,35750,35000,75460,50,0.141843972
2006-09-06,34700,35400,35400,34600,54805,-600,-1.699716714
2006-09-07,35400,34700,35450,34500,60341,700,2.017291066
2006-09-08,35800,35000,36250,35000,53090,400,1.129943503
2006-09-11,35800,35950,36200,35600,45051,0,0
2006-09-12,35900,36200,36200,35550,29240,100,0.279329609
2006-09-13,35150,36200,36300,34950,70310,-750,-2.08913649
2006-09-14,36300,34900,36300,34900,108230,1150,3.271692745
2006-09-15,36100,36000,36450,35950,25910,-200,-0.550964187
2006-09-18,36800,35900,36800,35800,84613,700,1.939058172
2006-09-19,37500,36500,37700,36100,127078,700,1.902173913
2006-09-20,37300,37300,38100,36750,51294,-200,-0.533333333
2006-09-21,37400,37100,38000,37100,55606,100,0.268096515
2006-09-22,36550,36950,37650,35400,51477,-850,-2.272727273
2006-09-25,37750,36100,38150,36100,66085,1200,3.283173735
2006-09-26,39450,38900,40600,38350,425708,1700,4.503311258
2006-09-27,40000,38900,40100,38900,103341,550,1.394169835
2006-09-28,41000,40000,41100,39700,72884,1000,2.5
2006-09-29,41500,41500,41800,40700,64111,500,1.219512195
2006-10-02,40850,41600,41600,40250,46727,-650,-1.56626506
2006-10-04,39250,40100,40950,39000,41200,-1600,-3.916768666
2006-10-09,38050,38550,40000,37000,90597,-1200,-3.057324841
2006-10-10,39400,38050,39800,37700,68450,1350,3.547963206
2006-10-11,40000,39400,40600,39100,152822,600,1.52284264
2006-10-12,40500,40600,40600,40050,199100,500,1.25
2006-10-13,40500,41000,41400,39850,62989,0,0
2006-10-16,40000,40200,40400,39600,29581,-500,-1.234567901
2006-10-17,39900,40500,40500,39000,55930,-100,-0.25
2006-10-18,39650,40100,40250,38750,110634,-250,-0.626566416
2006-10-19,39000,39750,39750,38300,80058,-650,-1.639344262
2006-10-20,39400,39000,39550,39000,38400,400,1.025641026
2006-10-23,39000,39600,39600,38650,60424,-400,-1.015228426
2006-10-24,38500,39050,39250,38500,55694,-500,-1.282051282
2006-10-25,39100,38250,39350,38100,69540,600,1.558441558
2006-10-26,39000,38800,39300,38450,75024,-100,-0.255754476
2006-10-27,39900,40000,40850,39800,122860,900,2.307692308
2006-10-30,40000,40400,40400,39400,50256,100,0.250626566
2006-10-31,41400,39650,41800,39650,124962,1400,3.5
2006-11-01,42850,41200,43800,41200,115827,1450,3.502415459
2006-11-02,43400,42850,43400,42000,54223,550,1.283547258
2006-11-03,43650,43200,44000,42900,48651,250,0.576036866
2006-11-06,45500,43500,46000,42900,59150,1850,4.238258877
2006-11-07,45800,45900,46100,44850,54431,300,0.659340659
2006-11-08,43700,45200,45500,42800,83947,-2100,-4.585152838
2006-11-09,43700,43300,43900,42900,67043,0,0
2006-11-10,44000,43800,44000,43000,35860,300,0.686498856
2006-11-13,43450,43600,44000,43200,24460,-550,-1.25
2006-11-14,43900,44000,44050,43450,38103,450,1.035673188
2006-11-15,44800,43750,44950,43200,57680,900,2.050113895
2006-11-16,45300,44350,45700,44200,43221,500,1.116071429
2006-11-17,47100,46000,47900,45800,171654,1800,3.973509934
2006-11-20,48700,47500,49000,47300,212355,1600,3.397027601
2006-11-21,49500,49450,49500,48300,240668,800,1.642710472
2006-11-22,50000,49750,50200,48400,134485,500,1.01010101
2006-11-23,50000,50000,51000,49800,270744,0,0
2006-11-24,51500,50800,51500,49950,96121,1500,3
2006-11-27,51000,52900,52900,50300,66581,-500,-0.970873786
2006-11-28,49900,49850,50800,49650,82591,-1100,-2.156862745
2006-11-29,50800,50000,51100,49850,86662,900,1.803607214
2006-11-30,51800,50800,52500,50600,83779,1000,1.968503937
2006-12-01,53400,51800,54200,51600,62199,1600,3.088803089
2006-12-04,53500,53400,54000,53000,43342,100,0.187265918
2006-12-05,53000,54000,54200,52500,51646,-500,-0.934579439
2006-12-06,52100,53000,53500,50700,36299,-900,-1.698113208
2006-12-07,51800,51600,53300,50800,51367,-300,-0.575815739
2006-12-08,53000,51500,53000,50400,69712,1200,2.316602317
2006-12-11,52300,53200,54000,52300,34429,-700,-1.320754717
2006-12-12,51800,52000,52600,51700,49175,-500,-0.956022945
2006-12-13,52000,51800,52500,51400,63130,200,0.386100386
2006-12-14,53500,52000,53500,51200,119269,1500,2.884615385
2006-12-15,51600,53500,53600,51600,90456,-1900,-3.551401869
2006-12-18,52000,52000,52300,51600,73369,400,0.775193798
2006-12-19,51200,52500,52500,51000,80451,-800,-1.538461538
2006-12-20,54000,51000,54100,51000,117773,2800,5.46875
2006-12-21,53300,54100,54100,52800,83269,-700,-1.296296296
2006-12-22,54200,53800,54200,53300,41282,900,1.688555347
2006-12-26,54100,54300,55100,52500,42707,-100,-0.184501845
2006-12-27,55500,53900,55500,53200,24193,1400,2.58780037
2006-12-28,56900,56000,59200,55600,94545,1400,2.522522523
2007-01-02,57200,56900,57700,55700,67981,300,0.527240773
2007-01-03,57300,57900,59100,56700,88525,100,0.174825175
2007-01-04,56000,56800,57400,55100,76231,-1300,-2.268760908
2007-01-05,55500,56100,56500,55000,65963,-500,-0.892857143
2007-01-08,54500,54600,56000,54500,41687,-1000,-1.801801802
2007-01-09,53200,54000,55700,53200,43096,-1300,-2.385321101
2007-01-10,51400,52700,53000,49500,169321,-1800,-3.383458647
2007-01-11,52000,50900,52700,50900,110926,600,1.167315175
2007-01-12,54000,52400,54400,52000,116185,2000,3.846153846
2007-01-15,56100,55000,56200,54000,104325,2100,3.888888889
2007-01-16,55200,56000,56700,54900,56049,-900,-1.604278075
2007-01-17,54400,55600,55600,52400,110791,-800,-1.449275362
2007-01-18,55100,53500,55100,53100,45325,700,1.286764706
2007-01-19,54800,54300,55200,53600,46813,-300,-0.54446461
2007-01-22,55500,53900,56500,53700,70270,700,1.277372263
2007-01-23,56500,55200,56500,55000,61103,1000,1.801801802
2007-01-24,55000,56500,56500,55000,119306,-1500,-2.654867257
2007-01-25,55000,55200,55800,53800,72046,0,0
2007-01-26,54000,54000,55300,53900,70357,-1000,-1.818181818
2007-01-29,51600,53700,54200,51600,74318,-2400,-4.444444444
2007-01-30,52900,52300,53200,52000,87961,1300,2.519379845
2007-01-31,52700,52900,53400,52000,133820,-200,-0.378071834
2007-02-01,52100,52600,53000,50500,132457,-600,-1.138519924
2007-02-02,52300,51800,52700,51200,89934,200,0.383877159
2007-02-05,52100,52400,53400,51900,114144,-200,-0.382409178
2007-02-06,53000,52400,53000,51200,119143,900,1.727447217
2007-02-07,53400,53200,53600,51900,144643,400,0.754716981
2007-02-08,53600,53500,54100,53300,71739,200,0.374531835
2007-02-09,53000,53600,54000,52500,60080,-600,-1.119402985
2007-02-12,51800,52300,52300,51600,34304,-1200,-2.264150943
2007-02-13,51000,51200,52000,50900,77453,-800,-1.544401544
2007-02-14,51700,51500,52200,51200,67744,700,1.37254902
2007-02-15,52300,52300,53100,51900,130612,600,1.160541586
2007-02-16,52700,52500,52800,51500,54444,400,0.764818356
2007-02-20,52500,52200,53200,52200,20748,-200,-0.379506641
2007-02-21,51900,52500,52500,51700,27777,-600,-1.142857143
2007-02-22,51000,51900,52800,50800,100528,-900,-1.734104046
2007-02-23,54000,51300,54000,51000,1815349,3000,5.882352941
2007-02-26,57800,54900,57900,54000,202697,3800,7.037037037
2007-02-27,58500,57900,59300,57000,154305,700,1.211072664
2007-02-28,57800,55000,58000,54500,210160,-700,-1.196581197
2007-03-02,57200,57700,59600,56500,138595,-600,-1.038062284
2007-03-05,56800,56000,58300,56000,86677,-400,-0.699300699
2007-03-06,61400,56900,61500,56900,215785,4600,8.098591549
2007-03-07,60900,61900,63200,60400,133953,-500,-0.814332248
2007-03-08,63000,60900,63200,60800,162730,2100,3.448275862
2007-03-09,64500,63000,66000,62000,166573,1500,2.380952381
2007-03-12,64200,64500,65800,63300,86658,-300,-0.465116279
2007-03-13,64500,64200,65100,62800,83943,300,0.46728972
2007-03-14,66000,63700,66000,62700,61417,1500,2.325581395
2007-03-15,68000,67500,68000,66600,138480,2000,3.03030303
2007-03-16,69200,68000,70900,67100,102216,1200,1.764705882
2007-03-19,68000,69200,70000,68000,89293,-1200,-1.734104046
2007-03-20,69000,68400,69000,66900,124659,1000,1.470588235
2007-03-21,68900,69000,69000,67100,109262,-100,-0.144927536
2007-03-22,73000,69200,73400,68600,314545,4100,5.95065312
2007-03-23,80500,73300,80500,73100,359570,7500,10.2739726
2007-03-26,76500,79500,80600,75800,359276,-4000,-4.968944099
2007-03-27,77000,76500,78000,74900,211195,500,0.653594771
2007-03-28,74600,77400,77400,74000,147082,-2400,-3.116883117
2007-03-29,77500,73500,77600,73500,242643,2900,3.887399464
2007-03-30,77000,78000,78500,74700,165207,-500,-0.64516129
2007-04-02,79000,76000,79800,76000,360579,2000,2.597402597
2007-04-03,78200,78200,80600,77400,271013,-800,-1.012658228
2007-04-04,78000,78300,79000,77400,115994,-200,-0.255754476
2007-04-05,76100,78100,78500,75500,204033,-1900,-2.435897436
2007-04-06,77100,76200,78300,75000,184242,1000,1.314060447
2007-04-09,79900,77300,81200,77300,267344,2800,3.631647211
2007-04-10,83600,81400,84200,79800,259246,3700,4.630788486
2007-04-11,80500,83600,83600,80000,130761,-3100,-3.708133971
2007-04-12,78300,79200,81000,76900,232394,-2200,-2.732919255
2007-04-13,81700,79200,82000,78300,204289,3400,4.342273308
2007-04-16,85000,82100,85400,81000,177683,3300,4.039167687
2007-04-17,84500,87000,87500,82000,135489,-500,-0.588235294
2007-04-18,86300,85500,89900,83900,154404,1800,2.130177515
2007-04-19,83900,86300,87900,83100,140392,-2400,-2.780996524
2007-04-20,87700,85300,88000,83500,116375,3800,4.52920143
2007-04-23,89500,87400,90500,87400,150438,1800,2.052451539
2007-04-24,91500,89000,94000,88800,145454,2000,2.234636872
2007-04-25,91500,94400,95500,88500,212547,0,0
2007-04-26,88000,92300,93000,88000,149059,-3500,-3.825136612
2007-04-27,84000,89600,89700,82700,376510,-4000,-4.545454545
2007-04-30,86500,83000,86900,82000,188462,2500,2.976190476
